,tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,source_link,source_name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
338,800513324630806528,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True,12513,2834
339,800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,Doc,http://twitter.com/download/iphone,Twitter for iPhone,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,Golden Retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True,10634,2638
340,800141422401830912,2016-11-20 00:59:15+00:00,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,Golden Retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador Retriever,0.0229773,True,14535,2398
341,799757965289017345,2016-11-18 23:35:32+00:00,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,Sobe,http://twitter.com/download/iphone,Twitter for iPhone,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,Border Collie,0.442534,True,Collie,0.288684,True,Shetland Sheepdog,0.196399,True,7987,2006
342,799422933579902976,2016-11-18 01:24:14+00:00,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,Miniature Pinscher,0.58363,True,Redbone,0.276095,True,Toy Terrier,0.0185500999999999,True,7695,1802
343,799297110730567681,2016-11-17 17:04:16+00:00,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1.0,Malamute,0.985028,True,Siberian Husky,0.00583442,True,Eskimo Dog,0.00544281,True,9401,2569
344,799063482566066176,2016-11-17 01:35:54+00:00,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,Norfolk Terrier,0.334436,True,Norwich Terrier,0.231573,True,Australian Terrier,0.214203,True,7704,2345
345,798933969379225600,2016-11-16 17:01:16+00:00,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,Siberian Husky,0.703224,True,Eskimo Dog,0.229351,True,Malamute,0.0443508,True,12443,4163
346,798925684722855936,2016-11-16 16:28:21+00:00,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,West Highland White Terrier,0.539463,True,Cairn,0.184897,True,Norfolk Terrier,0.163024,True,7166,1363
347,798209839306514432,2016-11-14 17:03:50+00:00,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,9935,2425
348,797545162159308800,2016-11-12 21:02:38+00:00,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,Pembroke,0.954089,True,Cardigan,0.0336439,True,Papillon,0.00973566,True,13899,4625
349,797236660651966464,2016-11-12 00:36:46+00:00,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,Collie,0.767005,True,Border Collie,0.100844,True,Kelpie,0.0483681,True,18960,6172
350,796865951799083009,2016-11-11 00:03:42+00:00,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,Cardigan,0.8391290000000001,True,Boston Bull,0.0806985,True,Pembroke,0.034505,True,7324,1831
351,796759840936919040,2016-11-10 17:02:03+00:00,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,American Staffordshire Terrier,0.463996,True,Staffordshire Bullterrier,0.155566,True,Weimaraner,0.137587,True,11219,2840
352,796387464403357696,2016-11-09 16:22:22+00:00,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese Cat,0.052423,True,10473,3897
353,796149749086875649,2016-11-09 00:37:46+00:00,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,Golden Retriever,0.600276,True,Labrador Retriever,0.140798,True,Seat Belt,0.0873548,True,30571,13399
354,796080075804475393,2016-11-08 20:00:55+00:00,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,Chow,0.973846,True,Tibetan Mastiff,0.0141098999999999,True,Gibbon,0.00235832,True,8032,2172
355,796031486298386433,2016-11-08 16:47:50+00:00,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,Golden Retriever,0.893775,True,Labrador Retriever,0.0701398,True,Doormat,0.00841853,True,10288,3509
356,795400264262053889,2016-11-06 22:59:35+00:00,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,Golden Retriever,0.925494,True,Labrador Retriever,0.0592408,True,Tennis Ball,0.00449534,True,9531,2689
357,795076730285391872,2016-11-06 01:33:58+00:00,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,Gas Pump,0.676439,True,Harvester,0.0499953,True,Swing,0.0446596,True,15363,5108
358,794926597468000259,2016-11-05 15:37:24+00:00,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,Teddy,0.569566,True,Bath Towel,0.173745,True,Toy Poodle,0.0376618,True,9698,2165
359,794332329137291264,2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True,9149,2543
360,794205286408003585,2016-11-03 15:51:10+00:00,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,http://twitter.com/download/iphone,Twitter for iPhone,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,Pedestal,0.66266,True,Fountain,0.294827,True,Brass,0.0203711,True,8785,3119
361,793962221541933056,2016-11-02 23:45:19+00:00,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador Retriever,0.8616510000000001,True,Golden Retriever,0.0444618,True,Staffordshire Bullterrier,0.0164967,True,15935,4588
362,793845145112371200,2016-11-02 16:00:06+00:00,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.1127529999999999,True,Kerry Blue Terrier,0.0476616999999999,True,8783,1751
363,793601777308463104,2016-11-01 23:53:02+00:00,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True,7592,1521
364,793500921481273345,2016-11-01 17:12:16+00:00,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,Golden Retriever,0.3261219999999999,True,Labrador Retriever,0.219904,True,Chesapeake Bay Retriever,0.163366,True,10143,2237
365,793286476301799424,2016-11-01 03:00:09+00:00,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan Hound,0.2746369999999999,True,Borzoi,0.142204,True,Doormat,0.109677,True,23378,8607
366,793271401113350145,2016-11-01 02:00:14+00:00,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,Siberian Husky,0.2316949999999999,True,Eskimo Dog,0.206749,True,Pembroke,0.0701195,True,8263,2253
367,793241302385262592,2016-11-01 00:00:38+00:00,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1.0,Golden Retriever,0.559308,True,Labrador Retriever,0.3902219999999999,True,Cocker Spaniel,0.0363157,True,10007,3084
368,793226087023144960,2016-10-31 23:00:11+00:00,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1.0,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True,9295,2724
369,793210959003287553,2016-10-31 22:00:04+00:00,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1.0,Doormat,0.874431,True,French Bulldog,0.0187590999999999,True,Boston Bull,0.0151344,True,8486,2614
370,793195938047070209,2016-10-31 21:00:23+00:00,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,http://twitter.com/download/iphone,Twitter for iPhone,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2.0,Labrador Retriever,0.654762,True,Golden Retriever,0.0741,True,Chihuahua,0.0423393,True,14471,5285
371,793180763617361921,2016-10-31 20:00:05+00:00,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1.0,Lakeland Terrier,0.266824,True,Irish Terrier,0.218783,True,Airedale,0.13296,True,6572,1869
372,793165685325201412,2016-10-31 19:00:10+00:00,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1.0,Golden Retriever,0.946224,True,Labrador Retriever,0.0364766,True,Doormat,0.00235285,True,8914,2632
373,793150605191548928,2016-10-31 18:00:14+00:00,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.1259819999999999,True,5860,1598
374,793120401413079041,2016-10-31 16:00:13+00:00,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador Retriever,0.7249439999999999,True,Golden Retriever,0.169744,True,Kuvasz,0.0355023,True,12045,3695
375,792883833364439040,2016-10-31 00:20:11+00:00,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,Jack-O'-Lantern,0.999306,True,Basketball,0.000113129,True,Standard Poodle,8.31451e-05,True,10728,4011
376,792773781206999040,2016-10-30 17:02:53+00:00,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire Terrier,0.912804,True,Silky Terrier,0.0678225,True,Australian Terrier,0.00445069,True,7004,1575
377,792394556390137856,2016-10-29 15:55:58+00:00,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.0610781999999999,True,12743,4021
378,792050063153438720,2016-10-28 17:07:05+00:00,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,Komondor,0.942856,True,Swab,0.0527151999999999,True,Tibetan Terrier,0.0027429999999999,True,6788,1674
379,791406955684368384,2016-10-26 22:31:36+00:00,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,12501,3864
380,791312159183634433,2016-10-26 16:14:55+00:00,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,Miniature Pinscher,0.892925,True,Toy Terrier,0.0955238,True,Doberman,0.00354426,True,8331,2370
381,790987426131050500,2016-10-25 18:44:32+00:00,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,Cocker Spaniel,0.349195,True,Flat-Coated Retriever,0.309535,True,Newfoundland,0.104768,True,9318,1992
382,790946055508652032,2016-10-25 16:00:09+00:00,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,http://twitter.com/download/iphone,Twitter for iPhone,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,Dishwasher,0.700466,True,Golden Retriever,0.245773,True,Chow,0.0390116999999999,True,15885,4397
383,790698755171364864,2016-10-24 23:37:28+00:00,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,7811,1810
384,790581949425475584,2016-10-24 15:53:19+00:00,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,Refrigerator,0.998886,True,Malinois,0.000152999,True,Kelpie,0.000130817,True,19601,6662
385,790337589677002753,2016-10-23 23:42:19+00:00,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy Terrier,0.102299,True,7428,1771
386,790277117346975746,2016-10-23 19:42:02+00:00,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador Retriever,0.427742,True,Great Dane,0.190503,True,Curly-Coated Retriever,0.146427,True,11923,2961
387,789986466051088384,2016-10-23 00:27:05+00:00,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,Tub,0.479477,True,Bathtub,0.325106,True,Golden Retriever,0.0785304999999999,True,8814,2149
388,789903600034189313,2016-10-22 18:57:48+00:00,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,https://vine.co/v/5wPT1aBxPQZ,13,10,Ralphy,http://vine.co,Vine - Make a Scene,pupper,,,,,True,,,True,,,True,9800,3889
389,789628658055020548,2016-10-22 00:45:17+00:00,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,Chow,0.260702,True,Cougar,0.0881427,True,Pomeranian,0.0798831,True,7087,1653
390,789599242079838210,2016-10-21 22:48:24+00:00,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake Bay Retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador Retriever,0.0174985,True,6393,1798
391,789530877013393408,2016-10-21 18:16:44+00:00,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,http://twitter.com/download/iphone,Twitter for iPhone,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian Elkhound,0.151024,True,11097,3167
